"C/A","UNIT","SCP","DATEn","TIMEn","DESCn","ENTRIESn","EXITSn"
"A015","R081","00-00-01","05-30-11","20:00:00","OPEN",9224087,2450751
"A015","R081","00-00-01","05-31-11","00:00:00","REGULAR",9224100,2450766
"A015","R081","00-00-01","05-31-11","04:00:00","REGULAR",9224100,2450768
"A015","R081","00-00-01","05-31-11","04:00:00","REGULAR",9224100,2450768
"A015","R081","00-00-01","05-31-11","08:00:00","RECOVR",9224100,2450843
"A015","R081","00-00-01","05-31-11","12:00:00","AUD",9224100,2451078
"A015","R081","00-00-01","05-31-11","14:19:05","REGULAR",9224100,2451090
"A015","R081","00-00-01","05-31-11","16:00:00","REGULAR",9224100,2451123
"A015","R081","00-00-01","05-31-11","20:00:00","REGULAR",9224100,2451207
"A015","R081","00-00-02","05-28-11","00:00:00","REGULAR",6921698,1897027
"A015","R081","00-00-02","05-28-11","04:00:00","REGULAR",6921745,1897032
"A015","R081","00-00-02","05-28-11","08:00:00","REGULAR",6921768,1897042
"A015","R081","00-00-02","05-28-11","12:00:00","REGULAR",6922036,1897074
"A015","R081","00-00-02","05-28-11","16:00:00","REGULAR",6922377,1897144
"A015","R081","00-00-02","05-28-11","20:00:00","REGULAR",6922840,1897187
"A015","R081","00-00-02","05-29-11","00:00:00","REGULAR",6923161,1897202
"A015","R081","00-00-02","05-29-11","04:00:00","REGULAR",6923236,1897205
"A015","R081","00-00-02","05-29-11","04:00:00","RECOVR",6923236,1897205
"A015","R081","00-00-02","05-29-11","08:00:00","AUD",6923263,1897219
"A015","R081","00-00-02","05-29-11","12:00:00","REGULAR",6923528,1897254
"A015","R081","00-00-02","05-29-11","16:00:00","REGULAR",6923883,1897297
"A015","R081","00-00-02","05-29-11","20:00:00","REGULAR",6924350,1897320
"A015","R081","00-00-02","05-30-11","00:00:00","REGULAR",6924596,1897340
"A015","R081","00-00-02","05-30-11","04:00:00","REGULAR",6924630,1897343
"A015","R081","00-00-02","05-30-11","04:00:00","REGULAR",6924630,1897343
"A015","R081","00-00-02","05-30-11","08:00:00","REGULAR",6924640,1897351
"A015","R081","00-00-02","05-30-11","12:00:00","REGULAR",6924757,1897377
"A015","R081","00-00-02","05-30-11","16:00:00","REGULAR",6924975,1897407
"A015","R081","00-00-02","05-30-11","20:00:00","REGULAR",6925147,1897438
"A015","R081","00-00-02","05-31-11","00:00:00","REGULAR",6925262,1897448
"A015","R081","00-00-02","05-31-11","04:00:00","REGULAR",6925278,1897449
"A015","R081","00-00-02","05-31-11","04:00:00","RECOVR",6925278,1897449
"A015","R081","00-00-02","05-31-11","08:00:00","AUD",6925317,1897530
"A015","R081","00-00-02","05-31-11","12:00:00","REGULAR",6925678,1897736
"A015","R081","00-00-02","05-31-11","14:19:05","REGULAR",6925889,1897763
"A015","R081","00-00-02","05-31-11","16:00:00","REGULAR",6926088,1897784
"A015","R081","00-00-02","05-31-11","20:00:00","REGULAR",6927316,1897830
"A015","R081","00-00-03","05-28-11","00:00:00","REGULAR",5202442,2553082
"A015","R081","00-00-03","05-28-11","04:00:00","REGULAR",5202480,2553087
"A015","R081","00-00-03","05-28-11","04:00:00","RECOVR",5202480,2553087
"A015","R081","00-00-03","05-28-11","08:00:00","AUD",5202496,2553099
"A015","R081","00-00-03","05-28-11","12:00:00","REGULAR",5202627,2553147
"A015","R081","00-00-03","05-28-11","16:00:00","REGULAR",5202801,2553212
"A015","R081","00-00-03","05-28-11","20:00:00","REGULAR",5203105,2553251
"A015","R081","00-00-03","05-29-11","00:00:00","REGULAR",5203308,2553281
"A015","R081","00-00-03","05-29-11","04:00:00","REGULAR",5203342,2553288
"A015","R081","00-00-03","05-29-11","04:00:00","RECOVR",5203342,2553288
"A015","R081","00-00-03","05-29-11","08:00:00","AUD",5203351,2553298
"A015","R081","00-00-03","05-29-11","12:00:00","REGULAR",5203499,2553335
"A015","R081","00-00-03","05-29-11","16:00:00","REGULAR",5203696,2553394
"A015","R081","00-00-03","05-29-11","20:00:00","REGULAR",5203955,2553449
"A015","R081","00-00-03","05-30-11","00:00:00","REGULAR",5204115,2553480
"A015","R081","00-00-03","05-30-11","04:00:00","REGULAR",5204139,2553482
"A015","R081","00-00-03","05-30-11","04:00:00","RECOVR",5204139,2553482
"A015","R081","00-00-03","05-30-11","08:00:00","AUD",5204149,2553501
"A015","R081","00-00-03","05-30-11","12:00:00","REGULAR",5204250,2553532
"A015","R081","00-00-03","05-30-11","16:00:00","REGULAR",5204424,2553576
"A015","R081","00-00-03","05-30-11","20:00:00","REGULAR",5204607,2553610
"A015","R081","00-00-03","05-31-11","00:00:00","REGULAR",5204722,2553631
"A015","R081","00-00-03","05-31-11","04:00:00","REGULAR",5204734,2553633
"A015","R081","00-00-03","05-31-11","08:00:00","REGULAR",5204752,2553708
"A015","R081","00-00-03","05-31-11","12:00:00","REGULAR",5204956,2553978
"A015","R081","00-00-03","05-31-11","14:19:05","REGULAR",5205076,2554007
"A015","R081","00-00-03","05-31-11","16:00:00","REGULAR",5205198,2554031
"A015","R081","00-00-03","05-31-11","20:00:00","REGULAR",5205991,2554085
"A015","R081","00-03-00","05-28-11","00:00:00","REGULAR",4379323,6022929
"A015","R081","00-03-00","05-28-11","04:00:00","REGULAR",4379358,6022942
"A015","R081","00-03-00","05-28-11","04:00:00","RECOVR",4379358,6022942
"A015","R081","00-03-00","05-28-11","08:00:00","AUD",4379370,6022972
"A015","R081","00-03-00","05-28-11","12:00:00","REGULAR",4379450,6023101
"A015","R081","00-03-00","05-28-11","16:00:00","REGULAR",4379573,6023331
"A015","R081","00-03-00","05-28-11","20:00:00","REGULAR",4379789,6023485
"A015","R081","00-03-00","05-29-11","00:00:00","REGULAR",4379910,6023588
"A015","R081","00-03-00","05-29-11","04:00:00","REGULAR",4379935,6023604
"A015","R081","00-03-00","05-29-11","04:00:00","RECOVR",4379935,6023604
"A015","R081","00-03-00","05-29-11","08:00:00","AUD",4379942,6023629
"A015","R081","00-03-00","05-29-11","12:00:00","REGULAR",4380038,6023776
"A015","R081","00-03-00","05-29-11","16:00:00","REGULAR",4380182,6023948
"A015","R081","00-03-00","05-29-11","20:00:00","REGULAR",4380385,6024097
"A015","R081","00-03-00","05-30-11","00:00:00","REGULAR",4380483,6024157
"A015","R081","00-03-00","05-30-11","04:00:00","REGULAR",4380497,6024170
"A015","R081","00-03-00","05-30-11","04:00:00","RECOVR",4380497,6024170
"A015","R081","00-03-00","05-30-11","08:00:00","AUD",4380512,6024198
"A015","R081","00-03-00","05-30-11","12:00:00","REGULAR",4380621,6024301
"A015","R081","00-03-00","05-30-11","16:00:00","REGULAR",4380817,6024443
"A015","R081","00-03-00","05-30-11","20:00:00","REGULAR",4381039,6024560
"A015","R081","00-03-00","05-31-11","00:00:00","REGULAR",4381184,6024615
"A015","R081","00-03-00","05-31-11","04:00:00","REGULAR",4381202,6024621
"A015","R081","00-03-00","05-31-11","08:00:00","REGULAR",4381218,6024795
"A015","R081","00-03-00","05-31-11","12:00:00","REGULAR",4381346,6025353
"A015","R081","00-03-00","05-31-11","14:19:05","REGULAR",4381426,6025447
"A015","R081","00-03-00","05-31-11","16:00:00","REGULAR",4381495,6025533
"A015","R081","00-03-00","05-31-11","20:00:00","REGULAR",4381943,6025752
"A015","R081","00-03-01","05-28-11","00:00:00","REGULAR",3676249,14193451
"A015","R081","00-03-01","05-28-11","04:00:00","REGULAR",3676274,14193477
"A015","R081","00-03-01","05-28-11","04:00:00","RECOVR",3676274,14193477
"A015","R081","00-03-01","05-28-11","08:00:00","AUD",3676287,14193630
"A015","R081","00-03-01","05-28-11","12:00:00","REGULAR",3676358,14193975
"A015","R081","00-03-01","05-28-11","16:00:00","REGULAR",3676479,14194346
"A015","R081","00-03-01","05-28-11","20:00:00","REGULAR",3676658,14194675
"A015","R081","00-03-01","05-29-11","00:00:00","REGULAR",3676774,14194847
"A015","R081","00-03-01","05-29-11","04:00:00","REGULAR",3676790,14194871
"A015","R081","00-03-01","05-29-11","04:00:00","RECOVR",3676790,14194871
"A015","R081","00-03-01","05-29-11","08:00:00","AUD",3676794,14194973
"A015","R081","00-03-01","05-29-11","12:00:00","REGULAR",3676877,14195351
"A015","R081","00-03-01","05-29-11","16:00:00","REGULAR",3676988,14195714
"A015","R081","00-03-01","05-29-11","20:00:00","REGULAR",3677142,14195990
"A015","R081","00-03-01","05-30-11","00:00:00","REGULAR",3677232,14196130
"A015","R081","00-03-01","05-30-11","04:00:00","REGULAR",3677261,14196154
"A015","R081","00-03-01","05-30-11","08:00:00","REGULAR",3677271,14196252
"A015","R081","00-03-01","05-30-11","12:00:00","REGULAR",3677367,14196552
"A015","R081","00-03-01","05-30-11","16:00:00","REGULAR",3677516,14196813
"A015","R081","00-03-01","05-30-11","20:00:00","REGULAR",3677715,14197040
"A015","R081","00-03-01","05-31-11","00:00:00","REGULAR",3677830,14197155
"A015","R081","00-03-01","05-31-11","04:00:00","REGULAR",3677851,14197187
"A015","R081","00-03-01","05-31-11","08:00:00","REGULAR",3677878,14197666
"A015","R081","00-03-01","05-31-11","12:00:00","REGULAR",3677986,14198949
"A015","R081","00-03-01","05-31-11","14:19:05","REGULAR",3678057,14199146
"A015","R081","00-03-01","05-31-11","16:00:00","REGULAR",3678127,14199368
"A015","R081","00-03-01","05-31-11","20:00:00","REGULAR",3678534,14199793
"A016","R081","03-00-00","05-28-11","00:00:00","REGULAR",488933,584932
"A016","R081","03-00-00","05-28-11","04:00:00","REGULAR",488988,584947
"A016","R081","03-00-00","05-28-11","08:00:00","REGULAR",489021,585051
"A016","R081","03-00-00","05-28-11","12:00:00","REGULAR",489125,585260
"A016","R081","03-00-00","05-28-11","16:00:00","REGULAR",489288,585514
"A016","R081","03-00-00","05-28-11","20:00:00","REGULAR",489539,585713
"A016","R081","03-00-00","05-29-11","00:00:00","REGULAR",489755,585786
"A016","R081","03-00-00","05-29-11","04:00:00","REGULAR",489803,585801
"A016","R081","03-00-00","05-29-11","08:00:00","REGULAR",489813,585865
"A016","R081","03-00-00","05-29-11","12:00:00","REGULAR",489878,586054
"A016","R081","03-00-00","05-29-11","16:00:00","REGULAR",490040,586256
"A016","R081","03-00-00","05-29-11","20:00:00","REGULAR",490294,586409
"A016","R081","03-00-00","05-30-11","00:00:00","REGULAR",490502,586468
"A016","R081","03-00-00","05-30-11","04:00:00","REGULAR",490540,586477
"A016","R081","03-00-00","05-30-11","08:00:00","REGULAR",490550,586553
"A016","R081","03-00-00","05-30-11","12:00:00","REGULAR",490635,586751
"A016","R081","03-00-00","05-30-11","15:59:36","DOOR",490808,586940
"A016","R081","03-00-00","05-30-11","15:59:47","OPEN",490808,586940
"A016","R081","03-00-00","05-30-11","15:59:49","DOOR",490808,586940
"A016","R081","03-00-00","05-30-11","16:00:00","OPEN",490808,586940
"A016","R081","03-00-00","05-30-11","16:01:01","DOOR",490809,586940
"A016","R081","03-00-00","05-30-11","16:06:32","OPEN",490809,586940
"A016","R081","03-00-00","05-30-11","20:00:00","REGULAR",491039,587080
"A016","R081","03-00-00","05-31-11","00:00:00","DOOR",491199,587153
"A016","R081","03-00-00","05-31-11","04:00:00","REGULAR",491225,587165
"A016","R081","03-00-00","05-31-11","08:00:00","REGULAR",491249,587440
"A016","R081","03-00-00","05-31-11","12:00:00","REGULAR",491379,588102
"A016","R081","03-00-00","05-31-11","14:20:28","REGULAR",491450,588205
"A016","R081","03-00-00","05-31-11","14:23:41","REGULAR",491452,588208
"A016","R081","03-00-00","05-31-11","16:00:00","REGULAR",491559,588341
"A016","R081","03-00-00","05-31-11","20:00:00","REGULAR",492001,588550
"A016","R081","03-00-01","05-28-11","00:00:00","REGULAR",1159329,385580
"A016","R081","03-00-01","05-28-11","04:00:00","REGULAR",1159399,385584
"A016","R081","03-00-01","05-28-11","08:00:00","REGULAR",1159435,385634
"A016","R081","03-00-01","05-28-11","12:00:00","REGULAR",1159624,385739
"A016","R081","03-00-01","05-28-11","16:00:00","REGULAR",1159917,385868
"A016","R081","03-00-01","05-28-11","20:00:00","REGULAR",1160325,385946
"A016","R081","03-00-01","05-29-11","00:00:00","REGULAR",1160635,385988
"A016","R081","03-00-01","05-29-11","04:00:00","REGULAR",1160725,385991
"A016","R081","03-00-01","05-29-11","08:00:00","REGULAR",1160758,386022
"A016","R081","03-00-01","05-29-11","12:00:00","REGULAR",1160882,386097
"A016","R081","03-00-01","05-29-11","16:00:00","REGULAR",1161143,386173
"A016","R081","03-00-01","05-29-11","20:00:00","REGULAR",1161532,386216
"A016","R081","03-00-01","05-30-11","00:00:00","REGULAR",1161820,386234
"A016","R081","03-00-01","05-30-11","04:00:00","REGULAR",1161909,386237
"A016","R081","03-00-01","05-30-11","08:00:00","REGULAR",1161933,386268
"A016","R081","03-00-01","05-30-11","12:00:00","REGULAR",1162079,386333
"A016","R081","03-00-01","05-30-11","16:00:00","REGULAR",1162373,386389
"A016","R081","03-00-01","05-30-11","16:08:53","DOOR",1162389,386395
"A016","R081","03-00-01","05-30-11","16:09:03","OPEN",1162389,386395
"A016","R081","03-00-01","05-30-11","16:16:50","DOOR",1162389,386395
"A016","R081","03-00-01","05-30-11","16:19:39","OPEN",1162389,386395
"A016","R081","03-00-01","05-30-11","16:21:05","DOOR",1162393,386395
"A016","R081","03-00-01","05-30-11","20:00:00","OPEN",1162629,386438
"A016","R081","03-00-01","05-31-11","00:00:00","DOOR",1162843,386460
"A016","R081","03-00-01","05-31-11","04:00:00","REGULAR",1162884,386465
"A016","R081","03-00-01","05-31-11","08:00:00","REGULAR",1162921,386573
"A016","R081","03-00-01","05-31-11","12:00:00","REGULAR",1163193,386847
"A016","R081","03-00-01","05-31-11","14:20:28","REGULAR",1163328,386894
"A016","R081","03-00-01","05-31-11","14:23:41","REGULAR",1163330,386894
"A016","R081","03-00-01","05-31-11","16:00:00","REGULAR",1163473,386943
"A016","R081","03-00-01","05-31-11","20:00:00","REGULAR",1164097,387035
"A016","R081","03-00-02","05-28-11","00:00:00","REGULAR",8917854,3001174
"A016","R081","03-00-02","05-28-11","04:00:00","REGULAR",8917927,3001180
"A016","R081","03-00-02","05-28-11","08:00:00","REGULAR",8917981,3001226
"A016","R081","03-00-02","05-28-11","12:00:00","REGULAR",8918243,3001322
"A016","R081","03-00-02","05-28-11","16:00:00","REGULAR",8918637,3001424
"A016","R081","03-00-02","05-28-11","20:00:00","REGULAR",8919094,3001470
"A016","R081","03-00-02","05-29-11","00:00:00","REGULAR",8919460,3001498
"A016","R081","03-00-02","05-29-11","04:00:00","REGULAR",8919560,3001509
"A016","R081","03-00-02","05-29-11","08:00:00","REGULAR",8919591,3001546
"A016","R081","03-00-02","05-29-11","12:00:00","REGULAR",8919793,3001614
"A016","R081","03-00-02","05-29-11","16:00:00","REGULAR",8920124,3001689
"A016","R081","03-00-02","05-29-11","20:00:00","REGULAR",8920539,3001732
"A016","R081","03-00-02","05-30-11","00:00:00","REGULAR",8920892,3001758
"A016","R081","03-00-02","05-30-11","04:00:00","REGULAR",8920954,3001761
"A016","R081","03-00-02","05-30-11","08:00:00","REGULAR",8920974,3001781
"A016","R081","03-00-02","05-30-11","12:00:00","REGULAR",8921122,3001872
"A016","R081","03-00-02","05-30-11","16:00:00","REGULAR",8921478,3001925
"A016","R081","03-00-02","05-30-11","16:21:49","DOOR",8921517,3001934
"A016","R081","03-00-02","05-30-11","16:22:04","OPEN",8921517,3001934
"A016","R081","03-00-02","05-30-11","16:30:12","DOOR",8921517,3001934
"A016","R081","03-00-02","05-30-11","20:00:00","OPEN",8921819,3001979
"A016","R081","03-00-02","05-31-11","00:00:00","DOOR",8922107,3001995
"A016","R081","03-00-02","05-31-11","04:00:00","OPEN",8922157,3002003
"A016","R081","03-00-02","05-31-11","08:00:00","REGULAR",8922231,3002109
"A016","R081","03-00-02","05-31-11","12:00:00","REGULAR",8922605,3002399
"A016","R081","03-00-02","05-31-11","14:20:28","REGULAR",8922833,3002447
"A016","R081","03-00-02","05-31-11","14:23:41","REGULAR",8922836,3002447
"A016","R081","03-00-02","05-31-11","16:00:00","REGULAR",8923011,3002508
"A016","R081","03-00-02","05-31-11","20:00:00","REGULAR",8923754,3002589
"A016","R081","03-06-00","05-28-11","00:00:00","REGULAR",837121,240862
"A016","R081","03-06-00","05-28-11","04:00:00","REGULAR",837124,240866
"A016","R081","03-06-00","05-28-11","08:00:00","REGULAR",837132,240871
"A016","R081","03-06-00","05-28-11","12:00:00","REGULAR",837152,240886
"A016","R081","03-06-00","05-28-11","16:00:00","REGULAR",837195,240913
"A016","R081","03-06-00","05-28-11","20:00:00","REGULAR",837247,240939
"A016","R081","03-06-00","05-29-11","00:00:00","REGULAR",837273,240953
"A016","R081","03-06-00","05-29-11","04:00:00","REGULAR",837283,240953
"A016","R081","03-06-00","05-29-11","08:00:00","REGULAR",837286,240958
"A016","R081","03-06-00","05-29-11","12:00:00","REGULAR",837298,240975
"A016","R081","03-06-00","05-29-11","16:00:00","REGULAR",837317,241000
"A016","R081","03-06-00","05-29-11","20:00:00","REGULAR",837351,241008
"A016","R081","03-06-00","05-30-11","00:00:00","REGULAR",837383,241016
"A016","R081","03-06-00","05-30-11","04:00:00","REGULAR",837391,241019
"A016","R081","03-06-00","05-30-11","08:00:00","REGULAR",837393,241026
"A016","R081","03-06-00","05-30-11","12:00:00","REGULAR",837408,241037
"A016","R081","03-06-00","05-30-11","16:00:00","REGULAR",837424,241053
"A016","R081","03-06-00","05-30-11","20:00:00","REGULAR",837458,241073
"A016","R081","03-06-00","05-31-11","00:00:00","REGULAR",837479,241087
"A016","R081","03-06-00","05-31-11","04:00:00","REGULAR",837481,241088
"A016","R081","03-06-00","05-31-11","08:00:00","REGULAR",837481,241102
"A016","R081","03-06-00","05-31-11","12:00:00","REGULAR",837507,241140
"A016","R081","03-06-00","05-31-11","14:20:28","REGULAR",837519,241144
"A016","R081","03-06-00","05-31-11","14:23:41","REGULAR",837519,241144
"A016","R081","03-06-00","05-31-11","16:00:00","REGULAR",837531,241151
"A016","R081","03-06-00","05-31-11","20:00:00","REGULAR",837580,241162
"A016","R081","03-06-01","05-28-11","00:00:00","REGULAR",597593,435858
"A016","R081","03-06-01","05-28-11","04:00:00","REGULAR",597593,435860
"A016","R081","03-06-01","05-28-11","08:00:00","REGULAR",597597,435868
"A016","R081","03-06-01","05-28-11","12:00:00","REGULAR",597610,435905
"A016","R081","03-06-01","05-28-11","16:00:00","REGULAR",597657,435944
"A016","R081","03-06-01","05-28-11","20:00:00","REGULAR",597687,435962
"A016","R081","03-06-01","05-29-11","00:00:00","REGULAR",597717,435968
"A016","R081","03-06-01","05-29-11","04:00:00","REGULAR",597727,435969
"A016","R081","03-06-01","05-29-11","08:00:00","REGULAR",597728,435980
"A016","R081","03-06-01","05-29-11","12:00:00","REGULAR",597737,436013
"A016","R081","03-06-01","05-29-11","16:00:00","REGULAR",597746,436053
"A016","R081","03-06-01","05-29-11","20:00:00","REGULAR",597761,436068
"A016","R081","03-06-01","05-30-11","00:00:00","REGULAR",597772,436069
"A016","R081","03-06-01","05-30-11","04:00:00","REGULAR",597774,436071
"A016","R081","03-06-01","05-30-11","08:00:00","REGULAR",597774,436079
"A016","R081","03-06-01","05-30-11","12:00:00","REGULAR",597786,436101
"A016","R081","03-06-01","05-30-11","16:00:00","REGULAR",597810,436124
"A016","R081","03-06-01","05-30-11","20:00:00","REGULAR",597841,436135
"A016","R081","03-06-01","05-31-11","00:00:00","REGULAR",597863,436141
"A016","R081","03-06-01","05-31-11","04:00:00","REGULAR",597863,436142
"A016","R081","03-06-01","05-31-11","08:00:00","REGULAR",597867,436178
"A016","R081","03-06-01","05-31-11","12:00:00","REGULAR",597887,436274
"A016","R081","03-06-01","05-31-11","14:20:28","REGULAR",597891,436286
"A016","R081","03-06-01","05-31-11","14:23:41","REGULAR",597891,436286
"A016","R081","03-06-01","05-31-11","16:00:00","REGULAR",597893,436298
"A016","R081","03-06-01","05-31-11","20:00:00","REGULAR",597894,436316
"A021","R032","01-00-00","05-28-11","00:00:00","REGULAR",1001185,1160662
